,mid_x,mid_y,mid_z,DTT_Mass_Recovery,Fe_pct_DTT,Magnetite_pct,MS_Actual,Ag_ppm,Al_pct,As_ppm,Au_ppm,Ba_ppm,Be_ppm,Bi_ppm,Ca_pct,Cd_ppm,Co_ppm,Cr_ppm,Cu_pct,Fe_pct,K_pct,Mg_pct,Mn_ppm,Mo_ppm,Na_pct,Ni_ppm,P_ppm,Pb_ppm,S_pct,Sb_ppm,Si_pct,SiO2_pct,Sr_ppm,Ti_pct,V_ppm,W_ppm,Zn_ppm,Ac,Alb,Cb,Ch,Cp,Cu_Sulfide_pct,Ep,FeOx_1_pct,FeOx_2_pct,He_s,He_t,Hem,Kspar,Lm,Mt,Py,Qz,Sr,CuOx,Mixture,Sulfides,ANDE_LOWER,ANDE_UPPER,ANLT,ANLT_ANDE,BX,VLCL_BOTTOM,VLCL_TOP,Cu_M_100,Cu_M_200,Cu_M_220,Cu_M_221,Cu_M_222,Cu_M_224,Cu_M_302,Cu_M_304,Cu_M_306,Cu_M_400,Cu_M_500,Cu_M_502,Cu_M_504,Cu_M_506,Cu_M_508,Cu_M_902,Fe1_M1_100,Fe1_M1_200,Fe1_M1_220,Fe1_M1_221,Fe1_M1_222,Fe1_M1_302,Fe1_M1_304,Fe1_M1_306,Fe1_M1_400,Fe1_M1_502,Fe1_M1_504,Fe1_M1_506,Fe1_M1_508,Fe1_M1_602,Fe1_M1_604,Fe1_M1_606,Fe1_M1_802,Fe1_M1_804,Fe1_M1_806,Fe1_M1_808,Fe1_M1_902,Fe1_M1_904,Fe1_M1_906,Fe1_M1_908,Fe1_T_a,Fe1_T_b,Fe1_T_c,Fe1_T_d,Fe1_T_e,Fe1_T_f,Fe1_T_g,Py_M1_100,Py_M1_200,Py_M1_220,Py_M1_221,Py_M1_222,Py_M1_300,Py_M1_302,Py_M1_304,Py_M1_306,Py_M1_308,Py_M1_500,Py_M1_502,Py_M1_504,Py_M1_506,Py_M1_508,Py_M1_602,Py_M1_606,Py_M1_802,Py_M1_904,in,out
0,0.31749484419728913,-0.31643244165034234,0.6168039832599328,-0.16243550051599576,0.0,0.08639771737063244,-0.10439409228511146,-1.0,0.9535120509140119,0.039190897597977246,0.21353844568130295,-1.2790368271954675,1.1647030095842759,1.2540189042645835,-0.0952380952380951,0.06875543951261967,0.049777777777777775,0.03254067584480601,0.3090804377039739,-0.6585823932475975,0.3766233766233765,0.12730318257956447,0.3096774193548387,8.681138601697318,1.7348833295938972,-0.5666666666666667,0.8571428571428571,0.005838198498748957,0.23828124999999994,-1.0,0.0,-4.241567062209827e-16,-0.4850346359952948,1.366666666666667,1.416794044665012,0.14040114613180518,-0.13506493506493505,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.12499999999999997,0.12499999999999997,0.0,-0.2727272727272727,2.5,0.5,0.2,0.0,0.0,0.2,-0.05263157894736842,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.31749484419728913,-0.31643244165034234,0.6098942271252512,-0.16243550051599576,0.0,0.08639771737063244,-0.10439409228511146,-1.0,0.9535120509140119,0.039190897597977246,0.21353844568130295,-1.2790368271954675,1.1647030095842759,1.2540189042645835,-0.0952380952380951,0.06875543951261967,0.049777777777777775,0.03254067584480601,0.3090804377039739,-0.6585823932475975,0.3766233766233765,0.12730318257956447,0.3096774193548387,8.681138601697318,1.7348833295938972,-0.5666666666666667,0.8571428571428571,0.005838198498748957,0.23828124999999994,-1.0,0.0,-4.241567062209827e-16,-0.4850346359952948,1.366666666666667,1.416794044665012,0.14040114613180518,-0.13506493506493505,0.0,0.0,0.3333333333333333,0.6666666666666666,0.12499999999999997,0.12499999999999997,0.0,-0.2727272727272727,1.0,0.2,1.0,0.0,0.3333333333333333,0.0,-0.05263157894736842,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0.31749484419728913,-0.31643244165034234,0.3756534941595474,-0.011764705882352802,0.0,0.08639771737063244,-0.10480689844968352,-1.0,1.0407655067803596,0.07964601769911506,-0.5007472686044114,2.487960339943343,1.1647030095842759,0.5026792695097223,0.2222222222222222,0.04264577893820713,-0.096,0.012515644555694618,0.1804569015166059,-1.0176774961942627,0.35064935064935054,-0.37520938023450595,-0.06881720430107527,1.446881185044377,2.116109490688804,-0.7333333333333333,2.4047619047619047,0.009174311926605505,-0.32421874999999994,-0.3203224730601588,0.0,-4.241567062209827e-16,0.6021144657924163,2.2333333333333334,2.3084267990074436,0.14040114613180518,0.6857142857142857,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,-0.23636363636363636,3.0,0.6,0.8,0.0,0.3333333333333333,0.0,0.0,0.17699115044247787,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,0.31749484419728913,-0.31643244165034234,0.01634617515610775,-0.3890608875128998,-0.9193473843707994,-0.7376947040498442,-0.306393908815705,-0.7878069797501078,2.1808773301006337,0.02654867256637168,-0.8578901257472685,6.394475920679888,-1.0,-0.4991069101634259,-0.05291005291005296,0.04264577893820713,-0.4088888888888889,0.14267834793491865,0.2822038779036284,-1.3810475408426741,2.3636363636363633,1.9162479061976552,0.8086021505376344,-1.0,0.12710343280233333,0.26666666666666666,0.38095238095238093,0.005838198498748957,-0.41015624999999994,0.35935505387968236,0.0,-4.241567062209827e-16,3.8635617711555494,2.1,2.3084267990074436,0.14040114613180518,0.5402597402597402,0.0,0.0,0.0,0.3333333333333333,0.0,0.12499999999999997,0.3333333333333333,-0.09090909090909091,1.0,0.3,0.0,0.0,0.6666666666666666,0.0,0.18421052631578946,-0.17699115044247787,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4,0.31749484419728913,-0.31643244165034234,-0.1633074843456121,-0.3519091847265221,-0.7270155176203281,-0.6471443406022845,-0.2694248234106963,-0.5756139595002157,0.09842818342380655,0.034134007585335024,-0.9769377447948876,-1.0,-1.0,-0.24866036524513882,2.502645502645503,0.04264577893820713,-0.18133333333333335,0.0750938673341677,-0.30543290458821276,-1.36394777403569,1.662337662337662,0.6968174204355111,0.524731182795699,4.212920785529325,-0.9171247475880636,0.06666666666666667,-0.38095238095238093,0.012510425354462052,0.14062499999999994,0.01951629040976178,0.0,-4.241567062209827e-16,-2.3160225969009134,0.8666666666666667,0.6659454094292802,0.14040114613180518,-0.42597402597402595,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,-0.09090909090909091,0.0,0.3,0.0,0.0,0.6666666666666666,0.0,0.13157894736842105,-0.1415929203539823,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5,0.0,-0.2365401360650875,-0.2253570944350524,-0.5954592363261093,-1.0004284654518805,-0.9387331256490136,-0.5379781671406293,-1.0,1.7969621242887046,0.02149178255372946,-1.2150329828901256,0.11614730878186981,-0.2784323301385742,0.5026792695097223,0.07407407407407414,0.06005221932114881,-0.4266666666666667,0.03754693366708386,-0.12670378191591475,-1.6760185182631495,0.5844155844155845,0.26800670016750416,-0.14623655913978495,-0.2552970306386678,3.342663226385461,-0.6333333333333333,1.7142857142857142,0.005838198498748957,-0.46484374999999994,-1.0,0.0,-4.241567062209827e-16,-0.9427816262216994,2.3,3.622411910669974,0.14040114613180518,-0.509090909090909,0.0,0.0,0.0,1.0,0.12499999999999997,0.12499999999999997,0.0,-0.5309090909090909,0.5,-0.1,0.0,0.0,0.3333333333333333,0.0,-0.3736842105263158,-0.247787610619469,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6,0.0,-0.2365401360650875,-0.26681563124314156,-0.38493292053663564,-0.8388948388019749,-0.7975077881619937,-0.3512063113475828,-1.0,1.5003003743431231,0.011378002528445008,-1.0483663162234589,0.39518413597733726,2.6078383493071255,1.0035723593462964,0.43386243386243406,0.07745865970409052,-0.5582222222222222,0.0425531914893617,0.07103090804377042,-1.3981473076496584,1.3636363636363633,0.3551088777219433,0.08172043010752689,-0.36168316911885817,1.071881310298407,-0.8333333333333334,1.0476190476190477,0.005838198498748957,-0.5234374999999999,-1.0,0.0,-4.241567062209827e-16,-1.572183737783006,1.9333333333333333,3.4816277915632745,0.14040114613180518,-0.4155844155844156,0.0,0.0,0.0,1.0,0.37499999999999994,0.37499999999999994,0.0,-0.36363636363636365,0.25,-0.15,0.0,0.0,0.0,0.0,-0.13157894736842105,-0.247787610619469,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7,0.0,-0.2365401360650875,-0.3462778267919792,-0.5281733746130031,-1.0444259513098315,0.08639771737063244,-0.3606091184295019,-1.0,1.290892080263889,0.1099873577749684,-1.0245567924139352,-0.02337110481586391,1.8862706794457016,0.2522327245914353,0.9312169312169314,0.08616187989556136,-0.4871111111111111,0.0362953692115144,0.2457285467460166,-1.5905196842282292,-0.36363636363636365,0.31490787269681764,0.5763440860215053,-0.5744554460792388,2.7459614090195195,-0.7666666666666667,1.619047619047619,0.005838198498748957,-0.48046875,-1.0,0.0,-4.241567062209827e-16,-1.0572183737783005,2.2,3.5754838709677412,0.14040114613180518,-0.2701298701298701,0.0,0.0,0.3333333333333333,0.0,0.37499999999999994,0.37499999999999994,0.0,-0.36363636363636365,0.0,-0.2,0.0,0.0,0.0,0.0,-0.13157894736842105,-0.3185840707964602,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8,0.0,-0.2365401360650875,-0.35318758292666075,-0.5281733746130031,-1.0444259513098315,0.08639771737063244,-0.3606091184295019,-1.0,1.290892080263889,0.1099873577749684,-1.0245567924139352,-0.02337110481586391,1.8862706794457016,0.2522327245914353,0.9312169312169314,0.08616187989556136,-0.4871111111111111,0.0362953692115144,0.2457285467460166,-1.5905196842282292,-0.36363636363636365,0.31490787269681764,0.5763440860215053,-0.5744554460792388,2.7459614090195195,-0.7666666666666667,1.619047619047619,0.005838198498748957,-0.48046875,-1.0,0.0,-4.241567062209827e-16,-1.0572183737783005,2.2,3.5754838709677412,0.14040114613180518,-0.2701298701298701,0.0,0.0,0.3333333333333333,0.6666666666666666,-0.25,-0.25,0.0,-0.5436363636363636,0.0,-0.19,0.0,0.0,0.0,0.0,-0.39473684210526316,-0.3185840707964602,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,0.0,-0.2365401360650875,-0.3773717293980461,-0.4840041279669762,-0.9954001813538289,-0.7842159916926272,-0.4086322355747179,-1.0,0.6044982274486221,0.07711757269279394,-1.167413935271078,-1.0,2.6078383493071255,0.5026792695097223,3.9100529100529107,0.08616187989556136,-0.416,0.035043804755944936,-0.19197542714532542,-1.5092957918950547,0.05194805194805199,0.5025125628140704,1.1526881720430107,-0.7872277230396194,-0.6187738389050932,-0.9666666666666667,-0.023809523809523808,0.005838198498748957,-0.46484374999999994,-1.0,0.0,-4.241567062209827e-16,-2.659332839570717,0.9000000000000001,1.5810421836228286,0.14040114613180518,-0.3220779220779221,0.6666666666666666,0.0,0.0,1.0,-0.25,-0.25,0.3333333333333333,-0.21818181818181817,0.25,-0.15,0.0,0.0,0.3333333333333333,0.0,0.07894736842105263,-0.2831858407079646,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0.0,-0.2365401360650875,-0.5017473398223137,-0.07946336429308555,-1.151905523905683,-0.7277258566978193,-0.31281533804238143,-1.0,2.297215271255763,0.01643489254108723,-1.3340806019377447,23.555240793201136,-1.0,0.2522327245914353,-0.026455026455026363,0.04264577893820713,-0.5582222222222222,0.05131414267834794,-0.29103474755231334,-1.7273178186841014,2.4155844155844153,0.4623115577889448,2.098924731182796,-0.7872277230396194,2.165834642135966,-0.9,-0.09523809523809523,0.005838198498748957,-0.63671875,-1.0,0.0,-4.241567062209827e-16,8.727123542311098,1.5333333333333332,3.1296674937965254,0.14040114613180518,0.8207792207792208,0.0,0.0,0.0,1.0,-0.125,-0.125,0.0,-0.45454545454545453,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2631578947368421,-0.3185840707964602,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,0.0,-0.2365401360650875,-0.7228595361321227,-0.1240454076367388,-0.639020545904426,0.08639771737063244,-0.062241996147142466,-1.0,2.0005535213101817,0.006321112515802779,-1.0483663162234589,1.6508498583569409,-1.0,-1.0,-0.2222222222222222,0.04264577893820713,0.07466666666666667,0.10763454317897371,-0.05279324246496449,-1.0048526710890249,2.2727272727272725,1.3668341708542717,1.049462365591398,-0.8936138615198097,1.0387312093336325,0.8666666666666667,0.30952380952380953,0.005838198498748957,-0.21484375,-1.0,0.0,-4.241567062209827e-16,-0.4278162622169942,1.0999999999999999,1.4637220843672454,0.14040114613180518,0.6337662337662338,0.0,0.0,0.0,1.0,-0.125,0.0,0.0,-0.32727272727272727,0.25,-0.15,0.0,0.0,0.3333333333333333,0.0,-0.07894736842105263,-0.17699115044247787,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12,0.0,-0.2365401360650875,-0.791957097478938,-0.35603715170278627,-0.8671789368535148,-0.5673935617860851,-0.1909457847903862,-1.0,1.5003003743431231,0.006321112515802779,-1.2150329828901256,-0.16288951841359764,-1.0,-0.4991069101634259,0.29100529100529116,0.04264577893820713,0.10311111111111111,0.10513141426783479,-0.23958533307736612,-1.4195220161583886,0.3766233766233765,1.8090452261306533,0.18494623655913978,-1.2127722769603806,0.6077798967915639,0.7333333333333333,0.2857142857142857,0.005838198498748957,-0.07812499999999999,-1.0,0.0,-4.241567062209827e-16,-1.2860918688915028,1.366666666666667,1.7452903225806449,0.14040114613180518,0.18701298701298702,0.0,0.0,0.0,1.0,-0.125,-0.125,0.3333333333333333,-0.5436363636363636,0.0,-0.2,0.0,0.0,0.0,0.0,-0.39210526315789473,-0.247787610619469,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13,0.0,-0.2365401360650875,-0.8057766097483011,1.1415892672858619,0.0,0.08639771737063244,1.4559673424456472,0.2731581214993536,-0.5297966988138956,0.01390644753476612,1.784967017109875,-0.8604815864022662,1.1647030095842759,0.5026792695097223,-0.5449735449735449,0.051348999129677976,0.6186666666666667,0.002503128911138924,0.9483586100979076,0.9573455700123963,0.5194805194805195,-0.04690117252931313,-0.6924731182795699,-1.0,-1.1823255553062597,1.1666666666666667,-0.9047619047619048,0.005838198498748957,0.1953125,-1.0,0.0,-4.241567062209827e-16,-2.373240970679214,-0.33333333333333337,-0.29607940446650133,0.14040114613180518,-0.6233766233766234,0.0,0.0,0.0,1.0,0.7500000000000001,0.7500000000000001,0.0,0.2727272727272727,0.0,-0.2,0.0,0.0,0.0,0.0,0.7894736842105263,-0.07079646017699114,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14,0.2285174886880154,-0.21453874595931452,0.7882350329613812,-0.1826625386996903,-1.0714529783368585,-0.6712357217030115,-0.3703329969727548,-1.0,1.895849374270565,0.054361567635903926,-0.6197948876520304,-1.976628895184136,4.772541358891401,-1.0,0.6455026455026457,0.04264577893820713,-0.45511111111111113,0.016270337922403004,0.3724323286619314,-1.5734199174212449,-0.37662337662337664,-0.1474036850921273,0.047311827956989246,0.06386138480190309,4.784692618353152,-0.9333333333333333,3.6904761904761907,0.039199332777314425,-0.6289062499999999,-1.0,0.0,-4.241567062209827e-16,-1.5149653640047052,3.9,5.757637717121587,0.14040114613180518,-0.45714285714285713,0.0,0.0,0.0,0.6666666666666666,-0.125,-0.125,0.0,-0.39090909090909093,0.5,-0.05,1.5,0.0,0.3333333333333333,0.0,-0.18421052631578946,-0.247787610619469,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15,0.2285174886880154,-0.21453874595931452,0.7813252768266996,-0.1826625386996903,-1.0714529783368585,-0.6712357217030115,-0.3703329969727548,-1.0,1.895849374270565,0.054361567635903926,-0.6197948876520304,-1.976628895184136,4.772541358891401,-1.0,0.6455026455026457,0.04264577893820713,-0.45511111111111113,0.016270337922403004,0.3724323286619314,-1.5734199174212449,-0.37662337662337664,-0.1474036850921273,0.047311827956989246,0.06386138480190309,4.784692618353152,-0.9333333333333333,3.6904761904761907,0.039199332777314425,-0.6289062499999999,-1.0,0.0,-4.241567062209827e-16,-1.5149653640047052,3.9,5.757637717121587,0.14040114613180518,-0.45714285714285713,0.0,0.0,0.0,0.6666666666666666,-0.125,-0.125,0.0,-0.36363636363636365,1.0,0.1,0.5,0.0,0.3333333333333333,2.0,-0.21052631578947367,-0.247787610619469,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16,0.2285174886880154,-0.21453874595931452,0.5066624704731095,-0.2648090815273477,0.0,0.08639771737063244,-0.327859829373452,-1.0,-1.1754722722248672,0.0493046776232617,0.9278241599670173,0.25566572237960355,-0.2784323301385742,2.005358539019445,-1.1481481481481481,0.04264577893820713,0.5475555555555556,0.007509386733416771,1.441735457861394,1.2565914891346173,0.09090909090909084,-0.5695142378559465,0.12473118279569892,-0.042524753678287217,-1.3978012115772942,-1.2,-0.8571428571428571,0.0658882402001668,0.26171874999999994,-1.0,0.0,-4.241567062209827e-16,-2.0299307280094103,-0.46666666666666673,-1.0469280397022331,0.14040114613180518,-0.4675324675324675,0.0,0.0,0.0,0.0,2.25,2.8749999999999996,0.0,0.9090909090909091,2.25,1.3,4.5,0.0,0.3333333333333333,0.0,1.3157894736842106,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
