,mid_x,mid_y,mid_z,DTT_Fe_Conc_Grade,DTT_Mass_Recovery,Fe_pct_DTT,Magnetite_pct,MS_Actual,Ag_ppm,Al_pct,As_ppm,Au_ppm,Ba_ppm,Be_ppm,Bi_ppm,Ca_pct,Cd_ppm,Co_ppm,Cr_ppm,Cu_pct,Fe_pct,Ga_ppm,K_pct,La_ppm,Mg_pct,Mn_ppm,Mo_ppm,Na_pct,Ni_ppm,P_ppm,Pb_ppm,S_pct,Sb_ppm,Sc_ppm,Si_pct,SiO2_pct,Sr_ppm,Th_ppm,Ti_pct,Tl_ppm,U_ppm,V_ppm,W_ppm,Zn_ppm,Ac,Alb,Cb,Ch,Cp,Cu_Sulfide_pct,Ep,FeOx_1_pct,FeOx_2_pct,He_s,He_t,Hem,Kspar,Lm,Mt,Py,Qz,Sr
As_ppm,-0.021181134136293623,-0.026944534568634566,-0.05895831089322646,0.03421051811888748,0.03513660504531359,-0.007382605857542578,0.08977712159726142,0.04308962272844725,0.02333954466470785,-0.05716515979333664,1.0,0.02200087699698833,-0.07990339904618307,-0.17575961945082666,-0.009455547114481395,0.13008987206737768,0.01240488139860339,0.05071316599707121,0.6018278137864579,-0.175067668329546,-0.011026526742290434,-0.0010338980133450582,-0.06314002957151342,-0.17802548276596375,0.060406148322672215,0.1849572957084516,0.21574385101020885,-0.21459167842795326,0.516864842212775,0.04388503978549935,0.9377493587303171,-0.0464655124759432,0.1665323367876903,-0.22723417733637635,0.126493846734392,0.12649384673439132,0.046108337010528744,0.14015087350837468,0.030030841689977366,0.07696950158795622,0.11523148447439421,-0.22435815790818076,0.03268139018405462,0.17999272793889076,-0.013188011576444126,-0.10999468340553038,0.057321273819032355,0.017126650684316416,-0.010895966785588938,-0.023896579343171128,0.024034399216394203,-0.06233005483508338,0.06969857450909472,-0.11277521575222399,0.042519837315537816,-0.022692726320994554,-0.0015355558512981395,0.07961241640392883,0.025862182072201787,0.06884448300877068,-0.11996154565046006,-0.0981931402372144
Au_ppm,-0.119071217312638,-0.2362499120001069,0.3488003080172243,0.17208506194289258,0.05889177823273992,0.3862021955602037,0.09796304605708817,0.07458993222017461,0.32817536613458503,-0.38961920762143454,0.02200087699698833,1.0,-0.048222480563567836,-0.24472797372851354,0.15510498061916606,-0.1462636731526029,0.05115764409078149,0.22207605062828722,-0.15060191628871916,0.933338898325193,0.3736121496414012,-0.1067362253254926,-0.07058095561850232,-0.21091618795248424,-0.34552758185225385,-0.19284103768787175,0.11308523380673254,-0.3266121030181745,-0.12435689598655254,-0.28634133126617056,-0.022436459414224792,0.3923514301547013,0.1202769646537702,-0.4358366885497045,-0.3597132979191458,-0.35971329791914514,-0.19260259066527854,0.2907094707922119,-0.3222917665615274,0.1767541221852092,0.2178553917612083,-0.394523181998775,0.25235347208470005,-0.12128831611095275,-0.1385884958055779,0.1711389316772863,0.0923847256837102,-0.2661145151212846,0.38202996552826635,0.3867391999432921,-0.011271411684549232,0.1822872671082616,0.1550876895528306,0.25222358004891243,-0.026311158241363035,-0.043281768518844084,0.019122043697388923,-0.03780944632836804,0.018437353027615146,0.12660717121090442,0.03367443088029728,-0.04103365462324269
Ba_ppm,-0.07605873773161977,-0.056190844503211684,0.08477337115339174,-0.055453560707376656,-0.35423302589626027,-0.33080513215704066,-0.3233286253099154,-0.3389670692752959,-0.1024758270293807,0.3758560357333002,-0.07990339904618307,-0.048222480563567836,1.0,-0.2119796966632369,-0.08875399936458656,-0.030750733501114944,0.000856159330227124,-0.18138048659598677,0.22272420260538134,-0.030817497478343493,-0.3463340251189822,0.04573187200575437,0.7424832716061331,-0.06393600832345876,0.26765376948984854,0.3977108091273956,-0.06078233963365627,0.016689282148705162,-0.030613828840599967,9.22305880155306e-05,-0.0008329760230077251,-0.21550606761969465,-0.12114072072385106,0.1974741139801329,0.3137220728085231,0.31372207280852316,0.5194414938582597,0.07570585926643349,0.12802474842373598,-0.09498207486886255,-0.06344116145309153,0.06936395045958323,-0.03236130776235331,0.30552934536840515,-0.11509319231892734,-0.04286659884791932,-0.015045599276052679,0.1230783675812943,-0.036396899902804286,-0.041753903824883316,0.05312816572012412,-0.1963582168208518,-0.056821110414504626,-0.03627891932746566,0.048089792678869085,-0.00659556986194592,0.10328712036065525,0.049012283871630154,-0.2150714701251924,-0.1460111364493558,0.05301476049807828,0.10627455842043702
Be_ppm,0.21891728750754116,0.14365242174265674,-0.22561275814253964,-0.21693710966351099,0.4255566891555335,-0.062495089551964624,0.41031349908035,0.3860525050920397,-0.02745780598296379,0.13521980492436297,-0.17575961945082666,-0.24472797372851354,-0.2119796966632369,1.0,0.06500525118597504,0.02734270893290152,0.03223038505085635,-0.20380105934522577,-0.11413845253189475,-0.24210671276498483,-0.03799001781958819,0.17878034712914773,-0.2459530475131633,0.15862266426741758,0.11346278527417288,-0.06399543517847316,-0.03853499139358273,0.31249621401182454,0.26343217808798725,0.3580471802778358,0.00030098387069715186,-0.273676766171585,-0.046655805592615764,0.20878435094738698,0.16244159877179604,0.16244159877179637,-0.13390852158183666,-0.1318489943428442,0.38495364067027754,0.062419282922623325,-0.09794039605820687,0.559183281214695,-0.20746555664249725,-0.14258484948758712,0.2800335113369547,-0.19255256023350772,-0.18331059456069296,0.1679309515282953,-0.19154569926509252,-0.19331780815210012,-0.14945375213501036,-0.03960178789716215,-0.08947064269484278,-0.3100487585002472,-0.033216997912769046,0.04709519698192324,-0.02556616129637117,-0.014909277452990519,0.2164086812470986,-0.10720430152795114,-0.1271866549072562,-0.06742421549044288
Bi_ppm,-0.011119863384716482,0.016861378957508676,0.04129022902389797,0.14608819126474698,0.20567570232757898,0.3013431509011368,0.17558887333299542,0.1974257188568014,0.1651548052080208,-0.2640960884875252,-0.009455547114481395,0.15510498061916606,-0.08875399936458656,0.06500525118597504,1.0,-0.08251410737778853,0.07355012256681437,0.0605579824976953,-0.16763858791975908,0.18423893898844898,0.30102920593968696,0.05789276811832848,-0.11977038135309247,-0.1323084219288467,-0.20249690704935364,-0.09852483852914766,0.018402057335346028,-0.1427152772131457,0.020130800049925776,-0.11547114962775844,0.09197370859997099,0.08713187686231463,0.04114825214594452,-0.21664013153896103,-0.2850116593408031,-0.28501165934080364,-0.14934258717105126,0.19531018517317736,-0.15682061781998388,0.16501513777596397,-0.03459460394181955,-0.07195786081448173,0.05084839606930863,-0.061581730503303934,-0.015234455130522217,0.05190433847724489,-0.024311337258328795,-0.08146366362750072,0.11034248186902254,0.11689865031880332,-0.06765557800127985,0.1881272312396661,-0.060462763846962746,0.13253522427344627,-0.032974512196303964,-0.053744089736638426,0.02699394885276283,-0.043505364784511426,0.10440728014053015,0.016466614309999912,-0.0003754805215634539,0.029661258398792717
Ca_pct,-0.06585918950526888,-0.2121257474545353,-0.03164028130553603,-0.12673254347149993,-0.16125811762227674,-0.36716767363978,-0.1493045924727715,-0.18607790281664552,-0.13027967467997018,0.15597530155258038,0.13008987206737768,-0.1462636731526029,-0.030750733501114944,0.02734270893290152,-0.08251410737778853,1.0,-0.07958348605796195,-0.21332396132289932,0.14792653675393144,-0.14794960662298676,-0.39256699537758544,-0.12508756442839072,-0.05094457626778435,0.01304253253906629,0.17085829059278287,0.31057445058813027,-0.044955768496129256,0.08982211194684644,0.0670918019010571,0.1006159832919395,0.13500242112533092,-0.16637196733358361,-0.008070546118631691,0.2602675848254601,0.1127007431691548,0.11270074316915477,0.17696426771805934,0.033157777535263874,0.1575542377916518,-0.0417974662054431,0.08943059589237759,0.1979665683015324,-0.1385043104666941,-0.021903165404289163,0.08940866388808373,-0.016236678643608414,0.22621276324801604,0.10550177252046533,-0.06610094100028581,-0.06433310253169552,0.030001602070379062,-0.19095382683373974,0.0005809701371371126,-0.17709256275887025,-0.04707580767097021,-0.06771250516662465,-0.03276457413769923,-0.05080860967204048,-0.07905382325866377,-0.11044246759918255,-0.10903393312328566,-0.10492175666329441
Cd_ppm,0.14049419867413124,0.06296153286624592,0.13135149966430168,0.0498909286649022,0.12968631257363059,0.09594598644959662,0.10855232908103644,0.13099449511298447,0.12087740084200602,-0.08430969790096049,0.01240488139860339,0.05115764409078149,0.000856159330227124,0.03223038505085635,0.07355012256681437,-0.07958348605796195,1.0,0.04236033563738512,-0.10325976203645756,0.027836825212343846,0.1264718338951869,0.11095786005889309,-0.043349156048789354,-0.06700726026364097,-0.11523439576247832,-0.08871973052265063,0.06420205543177733,-0.0038553358217399973,0.0212707724979926,-0.05268129010066946,0.17630080158295022,0.023677585176383256,0.08860198814472017,-0.09963778364538953,-0.03746436851698534,-0.03746436851698545,-0.047953483956076154,0.17869289048727993,-0.05492997030302537,0.1592864714527487,0.07496482977835696,-0.0005916630673416827,0.09631349455109992,0.03497452240306252,-0.03866469326863683,-0.061406109043467966,-0.14834094213987895,-0.044506007792687895,0.08268067289416042,0.08032156321244995,-0.036390297444537395,0.08916815719926789,-0.016848211510630116,0.005685587635048247,0.06022456626905451,0.0785581864217925,0.05154931355056235,0.06580535700001193,0.08982897178785267,0.07595362281093625,-0.02859611478793471,0.05595825630884488
Co_ppm,-0.15397227462885013,-0.03582672683609182,0.08394540469931565,0.21107203841824965,0.008907510283878107,0.316790251465458,0.021038284241628784,0.04113728914004704,0.10513936464620796,-0.3558821532148829,0.05071316599707121,0.22207605062828722,-0.18138048659598677,-0.20380105934522577,0.0605579824976953,-0.21332396132289932,0.04236033563738512,1.0,-0.0922342344331078,0.21117912132961666,0.3597022752801839,-0.19283936385428113,-0.07036863333544457,-0.05126765997273628,-0.32228299298622953,-0.15927368048301246,0.18816144229152998,-0.2777173851474849,0.007225463205197835,-0.24459552352464703,-0.010539851439835164,0.8233119275844836,0.06415117811335272,-0.26834474857682095,-0.33151012732852025,-0.3315101273285201,-0.12591878351117977,-0.052505253909347585,-0.35891751090701124,0.09908752226327054,0.09380182118165353,-0.39189056006057,0.13642141488968182,-0.03950212928703747,-0.09454918023391236,0.07476909875738783,-0.04545690062531953,-0.16947574542200278,0.1470831517473382,0.14176623769920466,0.08554761469092033,0.14676230387474173,0.12020833695863292,0.2042050705899311,0.00039861393034596593,0.050040935180423324,0.013320068487775049,0.02527661042175722,0.016436244179827267,0.38903689711018385,0.0850790169920635,0.08423046202125971
Cr_ppm,-0.11040136890762196,-0.029808257012932427,-0.16281040411116846,-0.10082177070702947,-0.09146726891777632,-0.2239375763459875,-0.05722528978975385,-0.07532709240807606,-0.1297373545902495,0.2427497823237393,0.6018278137864579,-0.15060191628871916,0.22272420260538134,-0.11413845253189475,-0.16763858791975908,0.14792653675393144,-0.10325976203645756,-0.0922342344331078,1.0,-0.2208104573791553,-0.2436019978584933,0.08916088848655095,0.1305985397807171,0.08169090144809904,0.4935470202646905,0.3594535276533578,-0.09331908015780618,0.10751045731401986,0.7402215672337544,0.0791672650407186,0.620512411384852,-0.16751418395963105,-0.0671046730935518,0.4810476557935658,0.24104396062770664,0.24104396062770622,0.2811174346685879,-0.16240591845114194,0.18321001438338996,-0.1489023830087776,-0.04933824293584303,0.21927705695436248,-0.14562846205581803,0.5267693755540341,0.014391808207034264,-0.14366362098239785,0.046258572173872164,0.1369491374132584,-0.02258539491417682,-0.028032489375335496,0.06642648479765483,-0.16373758988878734,-0.006264610037856397,-0.17826681972895153,-0.002399453752416676,-0.0610607840768716,-0.04247664030562113,0.034932883503867265,-0.04849370070281917,-0.009930334993763439,-0.14569773362225047,-0.03182662866915321
Cu_pct,-0.12996780806251498,-0.2792890833778048,0.3512395555634068,0.09086945817618107,-0.026564527475148394,0.34127369645528055,-0.005716224939279245,-0.0023415623025469486,0.33818258953088853,-0.3325217765490932,-0.175067668329546,0.933338898325193,-0.030817497478343493,-0.24210671276498483,0.18423893898844898,-0.14794960662298676,0.027836825212343846,0.21117912132961666,-0.2208104573791553,1.0,0.34499175209848904,-0.1239678198488806,-0.017591801057465477,-0.1643367867777716,-0.3131860881193452,-0.19343197637564832,0.12484253828882064,-0.33383848690288975,-0.22933116531042166,-0.2784762731778574,-0.21574718053323153,0.37088325980304493,0.10947052536234933,-0.4069451769039973,-0.4120303233177105,-0.41203032331770933,-0.1847357601159938,0.2395215298498817,-0.27935428580011884,0.11611046057197842,0.21211997101297123,-0.38915547140111395,0.26294107798868693,-0.1354280550564766,-0.16622210015446187,0.21956592447348475,0.0883056816069702,-0.23960793128945582,0.4414431490080049,0.44745568371376215,-0.05258176360979153,0.17243219176314106,0.15277282247569005,0.3220053067391564,-0.04482494486367705,-0.05356113192852124,0.020710542541932258,-0.05147379924267014,-0.034285686816374505,0.08483612173431729,0.05430697293271124,0.026480905382612125
Fe_pct,-0.1945454738710163,-0.1406735736631954,0.09959967228291985,0.4897368774949476,0.6209657363153532,0.9526094214459252,0.6423987374198283,0.6540589053569368,0.2235444321442343,-0.8894240828130888,-0.011026526742290434,0.3736121496414012,-0.3463340251189822,-0.03799001781958819,0.30102920593968696,-0.39256699537758544,0.1264718338951869,0.3597022752801839,-0.2436019978584933,0.34499175209848904,1.0,-0.020016377080817525,-0.3825839571825075,-0.11205464307484674,-0.6253276868171004,-0.48776727614539767,0.10834237609001794,-0.6446295168840832,-0.05141651701735209,-0.5368585909429702,-0.03550475533847732,0.37635919363825815,0.20324695486114636,-0.7660139840348879,-0.8894034064733483,-0.8894034064733478,-0.517082650363659,0.07763453208242602,-0.6609074762961976,0.2592031116215614,0.14473252073051474,-0.5425473255774299,0.24344294711482453,-0.21778380499961492,0.043208151602818275,0.10671454542780348,0.11315323465226734,-0.20691773166395502,0.2636204559932449,0.2603702729087761,-0.07009738900831702,0.5019772898728143,0.09350688214426597,0.2649490949117333,0.008769899125932403,0.017806467210164934,-0.06555009098402677,-0.03620343669837336,0.37249782973051937,0.2532280399798236,0.026382953632290384,-0.06820661944764851
Ga_ppm,0.04719730510580502,0.08232530967663616,-0.0990373088689158,0.035851038382472805,0.2600815571598165,-0.0035647253464933994,0.24980753212548798,0.264154968263589,0.05633230563500141,0.1211450668113905,-0.0010338980133450582,-0.1067362253254926,0.04573187200575437,0.17878034712914773,0.05789276811832848,-0.12508756442839072,0.11095786005889309,-0.19283936385428113,0.08916088848655095,-0.1239678198488806,-0.020016377080817525,1.0,0.07265112119147482,0.09206642217661165,0.17421621451002642,0.05681629987969808,0.013241454859981329,0.05811987670207893,0.13677239231833255,0.09241487282098823,0.015394643869765825,-0.10468912245855408,-0.08204228918235011,0.12321635878851109,0.11627225662874842,0.11627225662874859,-0.006616079536350858,-0.12949944256144194,0.12875210815158555,-0.027509654448950923,-0.14405894440744235,0.16228435045650605,-0.24189348921199832,0.12429893419380034,0.12930123227542928,-0.03576487748215472,-0.01590661768833493,0.1487026576349624,0.002538889722545236,0.008514086396669666,0.015945146197839107,0.0056890473373160935,-0.1481816216539278,-0.17308523514350269,-0.1100409663834543,0.09875128118528022,-0.04685813254726096,-0.003622821819409754,0.13615262831102284,-0.04740283149577641,-0.002145005360758735,-0.06564602044411903
K_pct,0.008225929676227326,0.02471569216762329,0.08594113862541149,-0.06112239787826662,-0.4630570752959386,-0.36734980919398574,-0.42679585507390955,-0.4311341696898524,-0.1078076882002298,0.4762769949515361,-0.06314002957151342,-0.07058095561850232,0.7424832716061331,-0.2459530475131633,-0.11977038135309247,-0.05094457626778435,-0.043349156048789354,-0.07036863333544457,0.1305985397807171,-0.017591801057465477,-0.3825839571825075,0.07265112119147482,1.0,-0.022327940109169,0.36310098317932127,0.38512399006541553,-0.018266970314831165,-0.04278244040286579,-0.013303334079536567,0.0367262772382741,-0.05191567330500007,-0.0855381023048779,-0.14141176775380973,0.29815307888154075,0.2823055850944522,0.28230558509445236,0.4442760253412499,0.004481150199813229,0.19318504880175993,-0.10008866647141743,-0.07113535549634097,0.08410624585776835,-0.03726564556870854,0.21455075307395635,-0.08093187972063075,-0.05556375492938735,-0.07045360254911254,0.09501728039108766,-0.031193938900488414,-0.03560211955268886,0.1298098834308969,-0.22554491801910156,0.012907793073226871,0.012876821995471159,0.039599367685713364,-0.023256179341890136,0.11223634079781473,0.0336615979931268,-0.26572407460893405,-0.06198097233213851,0.012498420337663142,0.1115524713657312
La_ppm,0.013401852738215626,0.32459570384118414,-0.35373060141459417,0.06447763462027287,0.014012519027681818,-0.13153158503243523,0.03366968538194574,0.04744458116009919,-0.14402152795486875,0.13828337604290206,-0.17802548276596375,-0.21091618795248424,-0.06393600832345876,0.15862266426741758,-0.1323084219288467,0.01304253253906629,-0.06700726026364097,-0.05126765997273628,0.08169090144809904,-0.1643367867777716,-0.11205464307484674,0.09206642217661165,-0.022327940109169,1.0,0.20603815524650826,-0.05231766580468054,-0.06566651610717529,0.06679658281012069,0.14953786403547434,0.10188879205908262,-0.011082493371091755,-0.06658850522304051,-0.1852914224326387,0.14165570146815243,0.08772650492516344,0.08772650492516401,-0.016758895311592095,-0.34158126931571375,0.05843027162227684,-0.19780050102231286,-0.10647547453232958,0.1172023268720186,-0.21256112488103557,-0.03423541348974365,0.13578341324365295,-0.19339187541648165,-0.07012618299156972,0.22145721994569853,-0.07359842735509368,-0.07750619456417067,0.11098693982405282,-0.11611074518156182,-0.02552435667584109,-0.13845398861400443,-0.030659423372374907,-0.05185486432825872,-0.0580115428032715,-0.01229011120271599,-0.007507949824135813,0.00014389599952982884,-0.09662346993315464,0.04317837566259961
Mg_pct,0.09565124519119617,0.165903444287595,-0.24723917529440254,-0.23067472461674726,-0.27755671379700075,-0.608178174132264,-0.27599714980464884,-0.26950137083255127,-0.16344567652570344,0.6638657898857634,0.060406148322672215,-0.34552758185225385,0.26765376948984854,0.11346278527417288,-0.20249690704935364,0.17085829059278287,-0.11523439576247832,-0.32228299298622953,0.4935470202646905,-0.3131860881193452,-0.6253276868171004,0.17421621451002642,0.36310098317932127,0.20603815524650826,1.0,0.5828437676803868,-0.12016085153043446,0.27939437395662725,0.3668180073768481,0.2984696607939015,0.09548426941905318,-0.2997654397205306,-0.17195439021437725,0.6606006040562977,0.5272643150672751,0.527264315067275,0.359697526308362,-0.22877511562194575,0.4458354353916392,-0.19252601293231533,-0.17330310750878083,0.5130562829247384,-0.26262299751934354,0.467029500091297,0.11607522898497437,-0.21051012851970566,-0.09554295065358404,0.28315790081180575,-0.18489625867745813,-0.17835870513384178,0.10176130301179845,-0.36951594356979056,-0.10207578666406202,-0.32465888210184546,-0.04976807031264118,-0.09801068121260859,-0.07950073208782975,-0.09011094936381564,-0.16866002907103142,-0.13978528241120816,-0.15743314615734047,0.05072202791318658
Mn_ppm,0.0804408314737382,0.062179580270301744,0.028616817418954648,-0.08806059735857914,-0.3411426921235711,-0.48715750596934837,-0.3059266942548953,-0.3353157541690626,-0.17354693615630637,0.44220696453093156,0.1849572957084516,-0.19284103768787175,0.3977108091273956,-0.06399543517847316,-0.09852483852914766,0.31057445058813027,-0.08871973052265063,-0.15927368048301246,0.3594535276533578,-0.19343197637564832,-0.48776727614539767,0.05681629987969808,0.38512399006541553,-0.05231766580468054,0.5828437676803868,1.0,0.0055384401472587325,0.07147981460917094,0.22269210116979096,0.11731622998000948,0.1744590695327674,-0.16705974772978657,-0.031871164866874024,0.3758782601784548,0.3491989797675264,0.34919897976752656,0.43220642938193776,0.050868629241513384,0.20909989497320264,-0.06234302828432438,-0.07635416144542262,0.1965852998946539,-0.1780428089927697,0.4763014892199268,0.01365942110136737,-0.13245511031278465,-0.10122070841432133,0.09522760686655359,-0.15640104655469764,-0.1525978256987058,0.1374344776977985,-0.3047867936772086,-0.03720299389240507,-0.19395686803321227,0.025688168178871405,-0.02375659949816955,-0.09816030058249153,0.03930226346522825,-0.19688128833574559,-0.04921379096000651,-0.0893791677124888,0.11891556464693259
Mo_ppm,0.10991183520183569,0.057895834992548155,0.13685571797898285,0.04541235332209158,-0.0008053948330643221,0.11353218871325552,0.05539500782280288,-0.007294835716106408,0.07250378419977195,-0.12390826878575255,0.21574385101020885,0.11308523380673254,-0.06078233963365627,-0.03853499139358273,0.018402057335346028,-0.044955768496129256,0.06420205543177733,0.18816144229152998,-0.09331908015780618,0.12484253828882064,0.10834237609001794,0.013241454859981329,-0.018266970314831165,-0.06566651610717529,-0.12016085153043446,0.0055384401472587325,1.0,-0.09161629181991744,-0.07502046278483042,-0.0691177663739953,0.03470816156164568,0.254907632864137,-0.06276457801193705,-0.14202691696000458,-0.1507653709572371,-0.15076537095723697,-0.07155122580691012,0.02879478346720897,-0.09809368683911882,0.06226440695965517,-0.006670818696654671,-0.1103530906853296,0.04166722957312802,0.03606017234931234,-0.06951439192365388,0.08507381609752383,0.025907384868964177,-0.0875210986304216,0.01620526292341682,0.011813693179910972,-0.006767320431073559,-0.0021872208908433667,0.11346361851987556,0.07637666571324019,-0.01907239760505962,0.0055501046312862925,0.025546039966094135,0.037576646728333996,-0.05030666270998475,0.13816478632068255,0.0408714604831045,0.04251932642296807
Na_pct,0.28230957947377605,0.2665405617581411,-0.1541062460926637,-0.5062132203105197,-0.1661677991457676,-0.6030725908601242,-0.20824303938791788,-0.23456371345807547,-0.11427008693950125,0.7345304916872163,-0.21459167842795326,-0.3266121030181745,0.016689282148705162,0.31249621401182454,-0.1427152772131457,0.08982211194684644,-0.0038553358217399973,-0.2777173851474849,0.10751045731401986,-0.33383848690288975,-0.6446295168840832,0.05811987670207893,-0.04278244040286579,0.06679658281012069,0.27939437395662725,0.07147981460917094,-0.09161629181991744,1.0,0.02025376775367841,0.6547604313052827,0.016523935474486478,-0.36755280838171045,-0.16933781350900715,0.6512505207019222,0.6734359580853367,0.6734359580853375,0.26802523312594856,-0.03830861029868313,0.7526951100024992,-0.09902147130878584,-0.12186474937365632,0.6991757529161049,-0.13895668008670306,0.09690633569945357,0.11557777099049331,-0.21202287603435988,-0.2520923120406905,0.19494601138329212,-0.21244413053774566,-0.21648449284840318,-0.04822355804636387,-0.2971091450979029,-0.1456813689802706,-0.26087127235438334,-0.0503449625507735,-0.03456274813686167,0.11357739704644325,-0.016449040653068597,-0.13791048348201865,-0.21377733193556236,-0.057439498073025376,0.03710650070522221
Ni_ppm,-0.050358373401632975,0.10868746449631321,-0.29584867635461115,0.03391177049870207,0.16552629080889628,-0.06600944271260431,0.1693995654765916,0.18589962301044666,-0.003421237569406307,0.06376355053631352,0.516864842212775,-0.12435689598655254,-0.030613828840599967,0.26343217808798725,0.020130800049925776,0.0670918019010571,0.0212707724979926,0.007225463205197835,0.7402215672337544,-0.22933116531042166,-0.05141651701735209,0.13677239231833255,-0.013303334079536567,0.14953786403547434,0.3668180073768481,0.22269210116979096,-0.07502046278483042,0.02025376775367841,1.0,0.056351490482941684,0.5508627153679024,-0.07621545543376577,-0.034983624777118395,0.2480606774334181,0.16071517881577185,0.16071517881577188,0.09451730030780814,-0.33625511698533417,0.08811819120826285,-0.09043160326442681,-0.12658022105294509,0.2746952904201035,-0.1754704549788292,0.46777206633233176,0.1261735438923751,-0.25794699638260576,-0.021807460836216933,0.18037829161764413,-0.036715940144708185,-0.043131983049073286,0.07196160600075818,-0.04549044227495837,-0.024534613432915686,-0.24407553129166795,0.00827498427960106,-0.042123643204998756,-0.07732348984987722,0.03882224168277245,0.13526540314741542,0.06133429482983937,-0.14113746476937633,-0.01597272466931968
P_ppm,0.28313147765773067,0.2588708172085436,-0.09703246455930199,-0.5211448570335012,-0.18451395008292906,-0.5014240867582601,-0.22670771813544788,-0.24837492079219275,-0.056064635644781625,0.5632046720374128,0.04388503978549935,-0.28634133126617056,9.22305880155306e-05,0.3580471802778358,-0.11547114962775844,0.1006159832919395,-0.05268129010066946,-0.24459552352464703,0.0791672650407186,-0.2784762731778574,-0.5368585909429702,0.09241487282098823,0.0367262772382741,0.10188879205908262,0.2984696607939015,0.11731622998000948,-0.0691177663739953,0.6547604313052827,0.056351490482941684,1.0,0.07367801515333713,-0.2950385000016598,-0.15803635841632338,0.6959949487570174,0.5927707966944141,0.5927707966944136,0.1943687009207912,-0.063233233074457,0.8010501772179472,-0.12196626351278327,-0.13042810887953366,0.7249277312378031,-0.11717494045208865,0.09121465749792342,0.03426280410556943,-0.1450661423897896,-0.1405462595564081,0.10484469509345859,-0.19117828251595123,-0.18785240942639622,-0.012126236061313002,-0.2434099331479285,-0.07767778860945354,-0.2151850281272648,0.003602352054067768,0.048387975199320976,-0.003092425394317061,0.02043336551885055,-0.11162945149741327,-0.1485717642619117,-0.09415194486298131,0.027615324145176763
Pb_ppm,0.020548322520883632,0.04460075659854492,-0.10430630823978437,0.05592278530383299,0.044563624718423726,-0.025620546948824964,0.1016480437614919,0.05930387395705744,0.10128441421769696,-0.019514761316204218,0.9377493587303171,-0.022436459414224792,-0.0008329760230077251,0.00030098387069715186,0.09197370859997099,0.13500242112533092,0.17630080158295022,-0.010539851439835164,0.620512411384852,-0.21574718053323153,-0.03550475533847732,0.015394643869765825,-0.05191567330500007,-0.011082493371091755,0.09548426941905318,0.1744590695327674,0.03470816156164568,0.016523935474486478,0.5508627153679024,0.07367801515333713,1.0,-0.10802499510115389,0.03224215844220618,-0.013153875679962386,0.1662892234131043,0.16628922341310393,0.09337597640337977,0.15230668974175493,0.05207798814764954,0.1978534689476103,-0.07228205530132276,0.020997199349616278,0.14100592005663823,0.193549486974218,0.024507406963655626,-0.14750209958913,0.023770926481906395,0.045047062534372996,-0.020293943674350973,-0.033820862140990386,0.03766031716661646,-0.061276214053525985,0.056787379939370615,-0.13717335057095248,0.025918245026904888,-0.052055393357081786,0.007010473215783377,0.06250757210230172,0.04377984182397098,0.05393818530793702,-0.16204966693908301,-0.09796952517638081
S_pct,-0.1399024736608338,-0.06401166363950538,0.112948832923435,0.2536034908019919,-0.005333544839819772,0.32614604621260285,0.029679368605537722,0.05521316933526802,0.1651914049468709,-0.38760578965362114,-0.0464655124759432,0.3923514301547013,-0.21550606761969465,-0.273676766171585,0.08713187686231463,-0.16637196733358361,0.023677585176383256,0.8233119275844836,-0.16751418395963105,0.37088325980304493,0.37635919363825815,-0.10468912245855408,-0.0855381023048779,-0.06658850522304051,-0.2997654397205306,-0.16705974772978657,0.254907632864137,-0.36755280838171045,-0.07621545543376577,-0.2950385000016598,-0.10802499510115389,1.0,0.04177027515511885,-0.375695754087507,-0.4047256717430484,-0.40472567174304763,-0.1607765742984519,-0.04929391892718313,-0.4294705367048993,0.09131969813050446,0.1297116847441528,-0.5009235354601402,0.16934871278207742,-0.07292390661292922,-0.0613726177047488,0.12113473503344059,-0.021763869610564448,-0.14309669492442936,0.19941643210543672,0.1948065941704391,0.12363978449093514,0.160656411903382,0.11596659317080862,0.23661523760481054,-0.06454339431291538,-0.07099262283106418,0.0036864659324888985,-0.14169701095447282,0.01649190970337695,0.4608346574621809,0.06061544809457436,0.09007610097798288
