,mid_x,mid_y,mid_z,DTT_Mass_Recovery,MS_Actual,Ag_ppm,Al_pct,As_ppm,Au_ppm,Ba_ppm,Be_ppm,Bi_ppm,Ca_pct,Cd_ppm,Co_ppm,Cr_ppm,Cu_pct,Fe_pct,K_pct,Mg_pct,Mn_ppm,Mo_ppm,Na_pct,Ni_ppm,P_ppm,Pb_ppm,S_pct,Sb_ppm,Si_pct,Sr_ppm,Ti_pct,V_ppm,W_ppm,Zn_ppm,Ac,Alb,Cb,Ch,Cp,Ep,FeOx_1_pct,FeOx_2_pct,He_s,He_t,Hem,Kspar,Lm,Mt,Py,Qz,Sr,ANDE_LOWER,ANDE_UPPER,ANLT,BX,VLCL_BOTTOM,VLCL_TOP,Cu_M_100,Cu_M_200,Cu_M_220,Cu_M_221,Cu_M_222,Cu_M_224,Cu_M_302,Cu_M_304,Cu_M_306,Cu_M_400,Cu_M_500,Cu_M_502,Cu_M_504,Cu_M_506,Cu_M_508,Cu_M_902,Fe1_M1_100,Fe1_M1_200,Fe1_M1_220,Fe1_M1_221,Fe1_M1_222,Fe1_M1_302,Fe1_M1_304,Fe1_M1_306,Fe1_M1_400,Fe1_M1_502,Fe1_M1_504,Fe1_M1_506,Fe1_M1_508,Fe1_M1_602,Fe1_M1_604,Fe1_M1_606,Fe1_M1_802,Fe1_M1_804,Fe1_M1_806,Fe1_M1_808,Fe1_M1_902,Fe1_M1_904,Fe1_M1_906,Fe1_M1_908,Fe1_T_a,Fe1_T_b,Fe1_T_c,Fe1_T_d,Fe1_T_e,Fe1_T_f,Fe1_T_g,Py_M1_100,Py_M1_200,Py_M1_220,Py_M1_221,Py_M1_222,Py_M1_300,Py_M1_302,Py_M1_304,Py_M1_306,Py_M1_308,Py_M1_500,Py_M1_502,Py_M1_504,Py_M1_506,Py_M1_508,Py_M1_602,Py_M1_606,Py_M1_802,Py_M1_904,in,out
182,0.25802072353309696,1.804068656621292,-0.8901410856607724,0.7999999999999998,0.6954088789001432,0.2463700778255318,-0.8975861970191632,0.0037926675094816682,-1.12079637841833,-0.8633643193683942,0.2158590308370044,3.8186061968263667,-0.7032967032967032,0.20800696257615317,0.27017543859649124,0.03254067584480601,-0.3151937309534176,1.1808149121265428,-0.6708860759493671,-0.19607843137254904,-0.6675799086757991,-0.5559450290570455,0.22628571428571476,-0.6333333333333333,0.12195121951219512,0.022518765638031693,0.08826479438314953,-1.0,0.0,0.08759124087591241,-0.44827586206896547,-0.9647970854867406,0.14040114613180518,0.042440318302387266,0.0,0.0,0.0,0.3333333333333333,0.02,0.3333333333333333,0.6363636363636364,0.0,3.3,0.0,0.0,0.3333333333333333,0.0,0.3488372093023256,0.1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
183,0.744525877473054,1.1548888515556055,0.33818280788777927,-0.615075376884422,-0.48044348635110995,1.492740155651063,0.9859791040340175,0.05183312262958281,-0.4844327420546935,3.235706099579779,0.039647577092511016,-1.0,0.29670329670329676,0.1731940818102698,-0.06315789473684211,0.09762202753441802,0.05998161853625502,-0.9350058264784852,0.962025316455696,0.9673202614379085,1.7442922374429224,0.22115117009312507,-0.768,-0.03333333333333333,0.07317073170731707,0.10592160133444536,-0.008024072216649959,6.0150893067287345,0.0,0.6386861313868613,0.5517241379310344,0.6261120054223503,0.14040114613180518,2.3554376657824934,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,-0.4909090909090909,1.0,0.0,1.0,0.0,0.0,0.0,-0.27906976744186046,0.05,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
184,0.744525877473054,1.1548888515556055,0.2700422123332611,-0.5829145728643216,-0.41753694705866023,-0.16908661478297887,1.1018908148680595,0.05689001264222504,-0.9162509238728753,3.372341780211385,0.2158590308370044,-1.0,-0.2692307692307691,0.04264577893820713,-0.1649122807017544,0.021276595744680854,-0.08513520050307166,-1.4490907850552086,0.5316455696202532,0.058823529411764754,0.091324200913242,-0.6669587717927841,1.7342857142857153,-0.4,0.6097560975609756,0.10592160133444536,-0.10030090270812439,1.8060357226914938,0.0,0.645985401459854,0.44827586206896547,-0.851160721850377,0.14040114613180518,0.5941644562334217,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,-0.09090909090909091,1.5,1.3,3.0,0.0,0.0,0.0,-0.11627906976744186,0.125,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
185,0.744525877473054,1.1548888515556055,0.2628695180643644,-0.5829145728643216,-0.41753694705866023,-0.16908661478297887,1.1018908148680595,0.05689001264222504,-0.9162509238728753,3.372341780211385,0.2158590308370044,-1.0,-0.2692307692307691,0.04264577893820713,-0.1649122807017544,0.021276595744680854,-0.08513520050307166,-1.4490907850552086,0.5316455696202532,0.058823529411764754,0.091324200913242,-0.6669587717927841,1.7342857142857153,-0.4,0.6097560975609756,0.10592160133444536,-0.10030090270812439,1.8060357226914938,0.0,0.645985401459854,0.44827586206896547,-0.851160721850377,0.14040114613180518,0.5941644562334217,0.0,0.0,0.0,0.0,0.0,0.0,-0.5454545454545454,0.0,-0.2,0.0,0.0,0.3333333333333333,0.0,-0.3488372093023256,0.0025000000000000005,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
186,0.744525877473054,1.1548888515556055,0.18038353397205292,-0.5025125628140703,-0.36262912004710485,-1.0,0.5397190173229559,0.03666245259165613,-0.938978196600148,0.7762638482108751,0.039647577092511016,-1.0,0.35714285714285715,0.04264577893820713,0.3263157894736842,0.05006257822277847,-0.09093987326464474,-0.3911804157526947,0.7341772151898733,0.4052287581699347,0.684931506849315,-1.2220274854714772,-0.9502857142857142,-0.1,0.5609756097560976,0.19599666388657214,0.28084252758274836,4.962825910719425,0.0,0.48540145985401456,0.3448275862068964,0.1942938236041685,0.14040114613180518,1.1140583554376657,0.3333333333333333,0.0,0.0,0.6666666666666666,0.006666666666666667,0.3333333333333333,0.36363636363636365,0.0,3.8,0.0,0.0,0.0,0.0,-0.11627906976744186,0.2,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
187,0.744525877473054,1.1548888515556055,0.15169275689646633,-0.21306532663316582,-0.06938466304077812,-1.0,0.20357505590423441,0.024020227560050567,-0.779887287509239,1.0495352094740866,0.08370044052863437,0.4455818590479101,-0.20329670329670338,0.04264577893820713,-0.18596491228070175,0.022528160200250315,-0.023218691046292286,-0.08527862221943787,0.7468354430379746,0.20915032679738552,0.1643835616438356,-0.8889862572642614,-1.1988571428571428,-0.26666666666666666,0.0975609756097561,0.2527105921601335,-0.020060180541624895,3.9105625147101146,0.0,0.3978102189781022,0.10344827586206905,-0.4875243582140133,0.14040114613180518,0.8169761273209549,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.8181818181818182,0.0,6.3,0.0,0.0,0.0,0.0,-0.11627906976744186,0.25,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
188,0.744525877473054,1.1548888515556055,0.1086565912830864,-0.1792964824120603,-0.10042133308903971,-1.0,0.46437640528082874,0.024020227560050567,-0.2571600147819662,1.5960779320005098,0.1718061674008811,-1.0,-0.26373626373626374,0.04264577893820713,-0.22807017543859648,0.02002503128911139,0.2882987471581289,-0.45066132005082826,0.3291139240506328,0.5163398692810458,1.2511415525114156,-1.0,0.24285714285714335,-0.2,0.3170731707317073,0.04253544620517097,-0.16449348044132395,2.8582991187008044,0.0,0.23357664233576642,0.44827586206896547,0.1715665508768958,0.14040114613180518,1.2838196286472148,0.3333333333333333,0.0,0.0,0.6666666666666666,0.013333333333333334,0.3333333333333333,0.5454545454545454,0.0,1.8,0.0,0.0,0.0,0.0,0.5813953488372093,0.25,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
189,0.744525877473054,1.1548888515556055,-0.006106517019260029,0.5708542713567839,0.5171875708914679,0.8695551167382972,-0.34120998501576216,0.018963337547408345,-0.6662509238728753,-0.5900929581051827,0.2158590308370044,-1.0,-0.8296703296703297,0.04264577893820713,1.2842105263157895,0.021276595744680854,0.2979732017607507,0.7134649497840667,-0.17721518987341772,0.10457516339869276,0.7397260273972602,3.218522223958068,-0.13828571428571393,0.13333333333333333,-0.14634146341463414,0.05254378648874061,0.9348044132397191,8.119616098747356,0.0,0.1386861313868613,-0.1724137931034482,-0.4647970854867406,0.14040114613180518,0.41379310344827586,0.6666666666666666,0.0,0.0,1.0,0.006666666666666667,0.3333333333333333,0.36363636363636365,0.0,-0.2,0.0,0.0,0.0,0.0,0.813953488372093,0.375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
190,0.744525877473054,1.1548888515556055,-0.03479729409484664,0.3935678391959798,0.3392162226415706,0.4540984241297868,0.047094246278278115,0.04424778761061947,-0.779887287509239,-1.1366356806316058,0.039647577092511016,1.168372788571865,-1.1483516483516483,0.08616187989556136,1.182456140350877,0.02503128911138924,0.009674454602621733,0.47554133259153314,-0.17721518987341772,-0.17647058823529413,-0.2648401826484018,2.7744672530151138,0.9554285714285721,-0.6666666666666666,-0.04878048780487805,0.005838198498748957,0.826479438314945,-1.0,0.0,0.17518248175182483,0.0,-0.37388799457764965,0.4269340974212035,0.4350132625994695,0.6666666666666666,0.0,0.0,0.6666666666666666,0.013333333333333334,0.3333333333333333,0.5454545454545454,0.5,3.3,1.0,0.0,0.3333333333333333,0.0,0.23255813953488372,0.375,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
191,0.9371759978533328,0.8926286386268524,0.5206561500885096,0.29346733668341707,-0.3448819771738707,1.492740155651063,0.8642718076582735,0.029077117572692796,-1.3253418329637845,1.8693492932637212,0.039647577092511016,2.1320940279371383,0.03846153846153862,0.23411662315056572,-0.028070175438596492,0.028785982478097626,-0.36782276399168,-0.8925194662655328,0.6582278481012657,0.1437908496732026,0.5205479452054794,0.6652061410360797,0.7731428571428579,-0.43333333333333335,-0.2682926829268293,0.039199332777314425,0.1564694082246741,0.4030178613457469,0.0,0.5766423357664233,0.27586206896551724,0.42156655087689576,0.14040114613180518,2.0689655172413794,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,-0.45454545454545453,1.0,0.3,0.0,0.0,0.0,0.05,-0.3023255813953488,0.025,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
