,mid_x,mid_y,mid_z,DTT_Mass_Recovery,MS_Actual,Al_pct,As_ppm,Au_ppm,Be_ppm,Ca_pct,Cr_ppm,Cu_pct,Fe_pct,K_pct,Mg_pct,Mn_ppm,Na_pct,P_ppm,Pb_ppm,S_pct,Si_pct,Sr_ppm,Ti_pct,V_ppm,W_ppm,Ac,Cb,Ch,Cp,Ep,FeOx_1_pct,He_s,Kspar,Lm,Mt,Py,ANDE_LOWER,ANDE_UPPER,ANLT,BX,VLCL_BOTTOM,VLCL_TOP,Fe1_M1_100,Fe1_M1_200,Fe1_M1_220,Fe1_M1_221,Fe1_M1_222,Fe1_M1_302,Fe1_M1_304,Fe1_M1_306,Fe1_M1_400,Fe1_M1_502,Fe1_M1_504,Fe1_M1_506,Fe1_M1_508,Fe1_M1_602,Fe1_M1_604,Fe1_M1_606,Fe1_M1_802,Fe1_M1_804,Fe1_M1_806,Fe1_M1_808,Fe1_M1_902,Fe1_M1_904,Fe1_M1_906,Fe1_M1_908,in,out
0,0.360451382,-0.344198555,0.721635044,-0.201407035,-0.136707158,0.93961442,0.039190898,0.19738544,0.259911894,-0.120879121,0.032540676,0.317322111,-0.654595849,0.35443038,0.098039216,0.337899543,1.717714286,0.853658537,0.005838198,0.212637914,0,0.138686131,1.413793103,1.353384733,0.140401146,0.333333333,0.333333333,0.666666667,0.02,0,-0.272727273,0.5,0,0.01,-0.046511628,0.025,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.360451382,-0.344198555,0.714462349,-0.201407035,-0.136707158,0.93961442,0.039190898,0.19738544,0.259911894,-0.120879121,0.032540676,0.317322111,-0.654595849,0.35443038,0.098039216,0.337899543,1.717714286,0.853658537,0.005838198,0.212637914,0,0.138686131,1.413793103,1.353384733,0.140401146,0,0.333333333,0.666666667,0.02,0,-0.272727273,0.2,0.333333333,0,-0.046511628,0.025,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0.360451382,-0.344198555,0.471308014,-0.054673367,-0.137082098,1.026548203,0.079646018,-0.484432742,0.259911894,0.208791209,0.012515645,0.187684419,-1.011481275,0.329113924,-0.392156863,-0.063926941,2.098857143,2.43902439,0.009174312,-0.365095286,0,0.208029197,2.310344828,2.217021096,0.140401146,0,0,0.666666667,0.013333333,0,-0.236363636,0.6,0.333333333,0,0,0.0375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0.360451382,-0.344198555,0.098327912,-0.422110553,-0.320177621,2.162482969,0.026548673,-0.825341833,0.127753304,-0.076923077,0.142678348,0.290233638,-1.372615337,2.291139241,1.843137255,0.867579909,0.110285714,0.365853659,0.005838198,-0.45336008,0,0.416058394,2.172413793,2.217021096,0.140401146,0,0,0.333333333,0.013333333,0.333333333,-0.090909091,0.3,0.666666667,0,0.162790698,0.0125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4,0.360451382,-0.344198555,-0.088162139,-0.385929648,-0.286599693,0.087663345,0.034134008,-0.938978197,0.127753304,2.576923077,0.075093867,-0.302036473,-1.355620793,1.607594937,0.653594771,0.566210046,-0.933714286,-0.414634146,0.012510425,0.112337011,0,0.02189781,0.896551724,0.626112005,0.140401146,0,0,0.333333333,0.013333333,0.333333333,-0.090909091,0.3,0.666666667,0,0.11627907,0.015,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,0.047354463,-0.256156801,-0.152572934,-0.623115578,-0.530518758,1.779974323,0.021491783,-1.166250924,0.171806167,0.054945055,0.037546934,-0.121898128,-1.665771222,0.556962025,0.235294118,-0.146118721,3.325142857,1.731707317,0.005838198,-0.509528586,0,0.109489051,2.379310345,3.489748369,0.140401146,0,0,1,0.02,0,-0.530909091,-0.1,0.333333333,0,-0.330232558,0.0075,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,0.047354463,-0.256156801,-0.1956091,-0.418090452,-0.360879402,1.484399461,0.011378003,-1.007160015,0.348017621,0.428571429,0.042553191,0.077395637,-1.389609881,1.316455696,0.320261438,0.095890411,1.054857143,1.048780488,0.005838198,-0.569709127,0,0.069343066,2,3.353384733,0.140401146,0,0,1,0.033333333,0,-0.363636364,-0.15,0,0,-0.11627907,0.0075,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,0.047354463,-0.256156801,-0.278095084,-0.55758794,-0.369419693,1.275758381,0.109987358,-0.984432742,0.303964758,0.945054945,0.036295369,0.253470711,-1.580798502,-0.367088608,0.281045752,0.621004566,2.728571429,1.634146341,0.005838198,-0.52557673,0,0.102189781,2.275862069,3.444293824,0.140401146,0,0.333333333,0,0.033333333,0,-0.363636364,-0.2,0,0,-0.11627907,0.0025,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,0.047354463,-0.256156801,-0.285267778,-0.55758794,-0.369419693,1.275758381,0.109987358,-0.984432742,0.303964758,0.945054945,0.036295369,0.253470711,-1.580798502,-0.367088608,0.281045752,0.621004566,2.728571429,1.634146341,0.005838198,-0.52557673,0,0.102189781,2.275862069,3.444293824,0.140401146,0,0.333333333,0.666666667,0,0,-0.543636364,-0.19,0,0,-0.348837209,0.0025,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,0.047354463,-0.256156801,-0.310372208,-0.514572864,-0.413037671,0.591879287,0.077117573,-1.120796378,0.348017621,4.038461538,0.035043805,-0.187684419,-1.500074417,0.037974684,0.464052288,1.232876712,-0.635428571,-0.048780488,0.005838198,-0.509528586,0,0,0.931034483,1.512475642,0.140401146,0.666666667,0,1,0,0.333333333,-0.218181818,-0.15,0.333333333,0,0.069767442,0.005,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,0.047354463,-0.256156801,-0.439480705,-0.120603015,-0.326010015,2.27839468,0.016434893,-1.279887288,0.127753304,-0.049450549,0.051314143,-0.287524791,-1.716754854,2.341772152,0.424836601,2.237442922,2.148571429,-0.12195122,0.005838198,-0.686058175,0,0.726277372,1.586206897,3.012475642,0.140401146,0,0,1,0.006666667,0,-0.454545455,-0.2,0,0,-0.23255814,0.0025,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,0.047354463,-0.256156801,-0.669006921,-0.164020101,-0.098421655,1.982819817,0.006321113,-1.007160015,0.127753304,-0.252747253,0.107634543,-0.047404828,-0.998735367,2.202531646,1.307189542,1.123287671,1.021714286,0.292682927,0.005838198,-0.252758275,0,0.142335766,1.137931034,1.398839278,0.140401146,0,0,1,0.006666667,0,-0.327272727,-0.15,0.333333333,0,-0.069767442,0.0125,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,0.047354463,-0.256156801,-0.740733864,-0.389949749,-0.215319502,1.484399461,0.006321113,-1.166250924,0.127753304,0.28021978,0.105131414,-0.235669714,-1.410853061,0.35443038,1.738562092,0.205479452,0.590857143,0.268292683,0.005838198,-0.112337011,0,0.087591241,1.413793103,1.671566551,0.140401146,0,0,1,0.006666667,0.333333333,-0.543636364,-0.2,0,0,-0.346511628,0.0075,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13,0.047354463,-0.256156801,-0.755079253,1.068542714,1.280523014,-0.538259893,0.013906448,1.69738544,0.259911894,-0.587912088,0.002503129,0.961640788,0.951388567,0.493670886,-0.071895425,-0.726027397,-1.198857143,-0.951219512,0.005838198,0.168505517,0,0.018248175,-0.344827586,-0.305706176,0.140401146,0,0,1,0.053333333,0,0.272727273,-0.2,0,0,0.697674419,0.02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
14,0.272706537,-0.23191115,0.607302297,-0.301105528,-0.339674482,-1.181569889,0.049304678,0.879203622,0.171806167,-1.214285714,0.007509387,1.458907754,1.248793088,0.075949367,-0.581699346,0.141552511,-1.414285714,-0.902439024,0.06588824,0.23671013,0,0.040145985,-0.482758621,-1.032978904,0.140401146,0,0,0,0.133333333,0,0.909090909,1.3,0.333333333,0,1.162790698,0.025,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
15,0.272706537,-0.23191115,-0.712473449,-0.296281407,-0.226692671,-0.520873137,0.021491783,1.333749076,0.127753304,0.005494505,0.017521902,1.367967881,-0.204240431,0.088607595,-0.189542484,-0.593607306,-0.42,0.243902439,0.019182652,0.264794383,0,0.010948905,0.448275862,-0.282978904,0.140401146,0,0.333333333,0.333333333,0.066666667,0,0.272727273,4.4,0.333333333,0,-0.11627907,0.02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
16,0.168217552,-0.099848518,-0.116637736,-0.454271357,-0.325718396,1.548150902,0.024020228,0.265567258,0.392070485,-0.076923077,0.028785982,0.741063223,-1.359869429,1.215189873,0.954248366,1.735159817,1.121142857,0.195121951,0.005838198,-0.204613842,0,0.332116788,1.620689655,2.398839278,0.140401146,0,0,1,0.033333333,0,-0.530909091,-0.12,0.333333333,0,-0.348837209,0.02,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,0.168217552,-0.099848518,-0.12381043,-0.454271357,-0.325718396,1.548150902,0.024020228,0.265567258,0.392070485,-0.076923077,0.028785982,0.741063223,-1.359869429,1.215189873,0.954248366,1.735159817,1.121142857,0.195121951,0.005838198,-0.204613842,0,0.332116788,1.620689655,2.398839278,0.140401146,0,0,0.666666667,0.266666667,0,0.727272727,-0.15,0,0,1.279069767,0.0375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
18,0.168217552,-0.099848518,-0.261884795,-0.531457286,-0.430784814,-0.76428773,0.178255373,-0.348069106,0.083700441,-0.758241758,0.002503129,0.435350457,0.305595892,-0.506329114,-0.464052288,-0.123287671,-0.320571429,-0.731707317,0.005838198,0.718154463,0,0.058394161,-0.448275862,-1.214797085,0.283667622,0,0,0,0.02,0,0.636363636,5.8,0.333333333,0,-0.23255814,0.075,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
19,0.168217552,-0.099848518,-0.376647903,-0.361809045,-0.302097198,-0.515077551,0.016434893,0.720112712,0.039647577,-0.967032967,0.006257822,0.975185024,0.288601348,0.341772152,-0.169934641,-0.246575342,-0.585714286,-0.414634146,0.005838198,0.184553661,0,0.03649635,-0.275862069,-0.737524358,0.140401146,0,0,0.333333333,0.053333333,0,1,6.3,0.333333333,0,0.11627907,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
20,0.168217552,-0.099848518,-0.419684069,-0.065125628,-0.110211424,-0.486099624,0.013906448,-0.211705469,0.215859031,-0.478021978,0.005006258,0.340540802,0.305595892,0.455696203,0.196078431,-0.474885845,-1.348,-0.707317073,0.005838198,0.252758275,0,0.02189781,-0.103448276,-0.692069813,0.140401146,0,0,0.666666667,0.04,0,-0.363636364,0.2,0.333333333,0,-0.162790698,0.02,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,-0.13394017,-0.028577978,-0.212393204,2.122613065,2.833897935,-1.877040154,0.039190898,3.333749076,0.127753304,-0.565934066,0,0.33667102,2.039039388,-1.037974684,-0.830065359,-0.785388128,-1.348,-1.146341463,0.059216013,1.135406219,0,0.010948905,-0.724137931,-1.646615267,0.140401146,0.333333333,0.666666667,0,0.2,0,0.727272727,-0.2,0,0,1.279069767,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
22,-0.554023817,-0.155387147,0.190640487,1.699698492,1.962496556,-1.181569889,0.026548673,0.515567258,0.039647577,-0.159340659,0.017521902,0.932617424,1.54619761,-0.53164557,-0.418300654,-0.570776256,-1.397714286,-0.756097561,0.029190992,0.036108325,0,0.091240876,-0.448275862,-1.396615267,0.140401146,0.333333333,0.333333333,0.666666667,0.133333333,0.666666667,0.818181818,-0.2,0,0,1.395348837,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
23,-0.554023817,-0.155387147,0.118913544,-0.259698492,-0.134124241,1.235189282,0.034134008,1.220112712,0.127753304,2.181318681,0.072590738,1.238330189,-0.960497643,0.151898734,1.620915033,0.159817352,-1.298285714,-0.048780488,0.029190992,-0.320962889,0,0.423357664,0.931034483,0.762475642,0.140401146,0.666666667,0,0.666666667,0.066666667,0.666666667,0.272727273,-0.2,0,0,0.697674419,0.0175,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
24,-0.554023817,-0.155387147,0.090222767,2.218693467,2.354933377,-1.708968173,0.109987358,0.151930894,0.039647577,-0.148351648,0.037546934,0.313452329,2.098520293,-0.898734177,-0.745098039,-0.614611872,-1.364571429,-1.024390244,0.032527106,-0.52557673,0,0,-0.586206897,-1.373887995,0.140401146,0.333333333,0,0.666666667,0.053333333,0.333333333,0.272727273,-0.2,0,0,0.697674419,0.0125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
25,-0.554023817,-0.155387147,-0.124958061,1.307336683,1.516818306,-0.793265657,0.061946903,-0.370796378,0.039647577,0.648351648,0.04505632,0.446959803,0.951388567,-0.417721519,0.150326797,0.584474886,-1.381142857,-0.804878049,0.019182652,-0.449348044,0,0.032846715,-0.24137931,-1.010251631,0.140401146,0.333333333,0,0.666666667,0.466666667,0.333333333,0.636363636,-0.2,0,0,1.162790698,0.125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
26,-0.554023817,-0.155387147,-0.311448112,2.136281407,3.238332825,-1.778515199,0.018963338,-0.984432742,0.127753304,-0.967032967,0.008760951,-0.269530305,2.064531205,-0.506329114,-0.816993464,-0.697716895,-1.430857143,-0.658536585,0.029190992,0.934804413,0,0,-0.655172414,-1.464797085,0.140401146,0.666666667,0.333333333,0.666666667,0.066666667,0.333333333,1,-0.2,0.333333333,0,1.627906977,0.125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
27,-0.554023817,-0.155387147,-0.340138889,0.573266332,0.877754523,-0.381779084,0.034134008,-1.075341833,0.039647577,0.17032967,0.073842303,-0.274948,0.118655907,0.481012658,0.379084967,0.502283105,-1.381142857,-0.292682927,0.029190992,0.782347041,0,0.167883212,-0.310344828,-0.805706176,0.140401146,0.333333333,0.333333333,0.666666667,0.033333333,1,1,-0.2,0,0,1.627906977,0.025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
28,-0.554023817,-0.155387147,-0.354484278,1.432361809,2.025694715,-1.048271421,0.008849558,-1.007160015,0.127753304,-0.445054945,0.053817272,-0.178009965,0.891907663,0.898734177,-0.359477124,0.283105023,-1.397714286,-0.390243902,0.04587156,-0.196589769,0,0.03649635,-0.448275862,-1.055706176,0.140401146,0.333333333,0.333333333,0.666666667,0.02,0.333333333,1.090909091,-0.2,0.333333333,0,1.744186047,0.025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
29,-0.554023817,-0.155387147,-0.497938163,-0.603015075,-0.437158788,1.188824598,0.029077118,-1.370796378,0.083700441,0.972527473,0.048811014,-0.362985537,-1.538312142,2.151898734,0.39869281,0.894977169,0.590857143,-0.219512195,0.025854879,0.50551655,0,0.302919708,0.448275862,0.557930187,0.140401146,0,0.333333333,0.666666667,0,0.333333333,-0.509090909,-0.2,0.666666667,0,-0.302325581,0.0075,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30,-0.760365279,-0.215922972,-0.11606392,0.00321608,0.086215287,0.771542439,0.034134008,0.720112712,0.083700441,1.862637363,0.078848561,1.217046389,-0.433666776,-0.215189873,0.705882353,-0.205479452,-0.983428571,-0.414634146,0.012510425,1.131394183,0,0.53649635,1,-0.578433449,0.140401146,0,0,0.666666667,0.666666667,1,0.454545455,0.3,0.333333333,0,0.813953488,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
31,-0.760365279,-0.215922972,-0.173445474,2.467537688,2.758201788,-1.84226664,0.021491783,0.470112712,0.083700441,-1.197802198,0.010012516,1.153194989,2.591362071,-0.924050633,-0.85620915,-0.792694064,-1.397714286,-1.170731707,0.029190992,0.834503511,0,0.047445255,-0.689655172,-1.41934254,0.140401146,0,0,1,0.666666667,0,0.8,0.2,0,0,1.279069767,0.35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32,-0.366392314,-0.094381501,-0.34903303,1.92281407,2.118513106,-1.593056462,0.072060683,-0.279887288,0.215859031,-0.291208791,0.030037547,0.123833019,1.835104859,-0.544303797,-0.62745098,-0.465753425,-1.265142857,-0.975609756,0.005838198,1.79338014,0,0,-0.586206897,-1.578433449,0.140401146,0.333333333,0,0.666666667,0.033333333,0,-0.090909091,-0.2,0.333333333,0,0.23255814,0.075,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
33,-0.366392314,-0.094381501,-0.822430852,-0.08241206,-0.048138084,0.394829379,0.046776233,-0.143523651,0.127753304,1.285714286,0.04505632,0.009674455,-0.53563404,0.291139241,0.019607843,0.785388128,-0.370285714,0.024390244,0.005838198,1.023069208,0,0.160583942,0.172413793,0.012475642,0.140401146,0.333333333,0.333333333,0.666666667,0.013333333,0.333333333,-0.272727273,-0.1,0.333333333,0,-0.023255814,0.075,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,-0.868462117,-0.08596742,0.004078709,-0.265326633,-0.302638778,1.577128829,0.049304678,-0.734432742,0.171806167,0.274725275,0.305381727,0.079330528,-1.589295774,0.848101266,2.39869281,2.337899543,0.176571429,1.195121951,0.009174312,-0.645937813,0,0.959854015,1.24137931,2.762475642,0.140401146,0,0,0.333333333,0.006666667,0.333333333,-0.472727273,-0.2,0,0,-0.255813953,0.0025,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35,-0.868462117,-0.08596742,-0.311519839,0.524623116,0.240148838,-1.30907277,0.084702908,-0.938978197,0.215859031,0.642857143,0.015018773,-0.164465728,0.747454038,-0.911392405,-0.745098039,0.260273973,-1.397714286,-0.268292683,0.005838198,1.901705115,0,0.113138686,-0.551724138,-1.896615267,0.140401146,0,0,0.333333333,0.013333333,0,0.836363636,3.6,0,0,0.534883721,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
36,-0.868462117,-0.08596742,-0.325865228,0.235175879,-0.044263707,-1.41339331,0.077117573,-0.075341833,0.127753304,0.159340659,0.016270338,0.468243603,0.475541333,-1.025316456,-0.921568627,-0.173515982,-1.430857143,-0.414634146,0.005838198,-0.032096289,0,0.080291971,-0.586206897,-1.896615267,0.140401146,0,0,0.333333333,0,0,0.363636364,3.8,0,0,-0.11627907,0.0375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
37,-0.868462117,-0.08596742,-0.340210616,0.735678392,0.462613024,-1.401802139,0.079646018,-1.098069106,0.127753304,0.763736264,0.015018773,-0.310356504,0.552016781,-1.075949367,-0.921568627,-0.397260274,-1.430857143,-0.536585366,0.005838198,0.553660983,0,0.094890511,-0.586206897,-1.805706176,0.140401146,0,0,0.333333333,0,0,0.727272727,5.3,0,0,0,0.125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
38,-0.868462117,-0.08596742,-0.354556005,0.440201005,0.336508325,-0.752696558,0.059418458,-1.05261456,0.127753304,1.368131868,0.025031289,-0.323707251,0.229120443,-0.949367089,-0.202614379,0.210045662,-1.414285714,-0.341463415,0.009174312,0.084252758,0,0.109489051,-0.413793103,-1.305706176,0.140401146,0.333333333,0,0.666666667,0,0,-0.436363636,0.2,0,0,-0.302325581,0.0125,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39,-0.868462117,-0.08596742,-0.368901393,2.028140704,2.182127864,-1.67419466,0.041719343,-0.916250924,0.171806167,-0.851648352,0.012515645,0.108353892,1.971061212,-1.012658228,-0.620915033,-0.738812785,-1.414285714,-0.634146341,0.019182652,0.694082247,0,0.03649635,-0.689655172,-1.737524358,0.140401146,0.333333333,0,0.666666667,0,0,-0.090909091,0.3,0,0,0.11627907,0.0125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
40,-0.868462117,-0.08596742,-0.383246782,2.617085427,1.845848669,-1.969769522,0.018963338,0.833749076,0.039647577,-1.10989011,0.006257822,0.700430513,2.608356615,-1.050632911,-0.901960784,-1.003652968,-1.397714286,-0.902439024,0.009174312,0.112337011,0,0.03649635,-0.75862069,-1.851160722,0.140401146,0.333333333,0.333333333,0.333333333,0.066666667,0,1,-0.2,0.333333333,0,1.627906977,0.125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41,-0.868462117,-0.08596742,-0.39759217,1.943718593,2.471581265,-2.021929792,0.072060683,3.44738544,0.039647577,-1.082417582,0.007509387,3.515696803,2.208984829,-1.063291139,-0.960784314,-1.042009132,-1.414285714,-0.975609756,0.005838198,2.984954865,0,0.032846715,-0.689655172,-1.851160722,0.140401146,0.333333333,0.333333333,0.333333333,1,0,0.690909091,-0.2,0,0,1.23255814,0.125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
42,-0.868462117,-0.08596742,-0.411937559,2.414070352,3.079899998,-2.05090772,0.074589128,0.742839985,0.083700441,-1.197802198,0.006257822,0.913268514,2.514886623,-1.063291139,-1,-1.032876712,-1.397714286,-1.268292683,0.012510425,1.131394183,0,0.02189781,-0.75862069,-1.782978904,0.140401146,0.333333333,0.333333333,0.333333333,0.533333333,0,0.818181818,-0.2,0,0,1.395348837,0.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43,-0.868462117,-0.08596742,-0.426282947,2.442211055,2.746828619,-1.888631325,0.041719343,-0.188978197,0.083700441,-1.247252747,0.006257822,0.313452329,2.718821152,-1.050632911,-0.797385621,-0.98630137,-1.397714286,-1.219512195,0.005838198,0.726178536,0,0.032846715,-0.724137931,-1.66934254,0.140401146,0.333333333,0.333333333,0.333333333,0.066666667,0,0.818181818,-0.2,0,0,1.395348837,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
44,-0.868462117,-0.08596742,-0.440628336,2.578894472,2.927007945,-1.888631325,0.039190898,1.492839985,0.083700441,-1.186813187,0.01126408,0.37730373,2.659340248,-1.025316456,-0.836601307,-0.971689498,-1.397714286,-1.243902439,0.025854879,0.212637914,0,0.032846715,-0.689655172,-1.646615267,0.140401146,0.333333333,0.333333333,0.333333333,0.133333333,0,0.818181818,-0.2,0,0,1.395348837,0.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
45,-0.868462117,-0.08596742,-0.454973724,1.903517588,1.969787049,-1.343846284,0.049304678,-0.734432742,0.083700441,-0.747252747,0.018773467,0.249600929,2.013547572,-0.797468354,-0.60130719,-0.919634703,-1.381142857,-1.390243902,0.022518766,-0.401203611,0,0.160583942,-0.586206897,-1.305706176,0.140401146,0.333333333,0.333333333,0.666666667,0.033333333,0.333333333,0.363636364,-0.2,0,0,0.813953488,0.0075,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
46,-0.868462117,-0.08596742,-0.483664501,0.068341709,-0.044055407,0.928023249,0.059418458,0.242839985,0.127753304,0.895604396,0.095118899,0.592076622,-0.697082209,0.936708861,1.581699346,1.488584475,-0.370285714,0.43902439,0.015846539,-0.136409228,0,0.47810219,1.551724138,2.08065746,0.140401146,0.666666667,0.333333333,0.666666667,0.02,0.333333333,-0.518181818,-0.2,0.333333333,0,-0.313953488,0.02,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
47,-0.868462117,-0.08596742,-0.49800989,-0.339698492,0.013102057,0.591879287,0.056890013,0.44738544,0.127753304,0.851648352,0.209011264,0.812654187,-0.306207695,0.582278481,1.117647059,0.95890411,-0.652,0.073170732,0.025854879,0.200601805,0,0.503649635,0.310344828,0.148839278,0.140401146,0.666666667,0.333333333,0.666666667,0,0.333333333,-0.518181818,-0.2,0.333333333,0,-0.313953488,0.0125,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
48,-0.868462117,-0.08596742,-0.512355279,0.052261307,0.053512218,0.725177755,0.036662453,-0.825341833,0.083700441,0.263736264,0.090112641,0.005804673,-0.53563404,1.189873418,1.281045752,0.922374429,-0.370285714,-0.146341463,0.005838198,0.529588766,0,0.281021898,1,0.626112005,0.140401146,0.333333333,0.333333333,0.666666667,0,0.333333333,-0.527272727,-0.2,0.333333333,0,-0.325581395,0.005,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
49,-0.868462117,-0.08596742,-0.526700667,2.213065327,2.993872181,-1.726354929,0.021491783,4.174658167,0.083700441,-0.901098901,0.021276596,2.586949161,2.115514837,-0.936708861,-0.751633987,-0.78173516,-1.348,-0.804878049,0.005838198,0.324974925,0,0.083941606,-0.655172414,-1.532978904,0.140401146,0.333333333,0,0.666666667,0.2,0.333333333,0.636363636,-0.2,0,0,1.162790698,0.025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
